State,Date,Hourly Demand Met (in MW),,,,
Madhya Pradesh - 2025,04-Dec 5pm,13395.43,,,,
Madhya Pradesh - 2025,04-Dec 6pm,12272.57,,,,
Madhya Pradesh - 2025,04-Dec 7pm,10947.88,,,,
Madhya Pradesh - 2025,04-Dec 8pm,9467.85,,,,
Madhya Pradesh - 2025,04-Dec 9pm,9516.98,,,,
Madhya Pradesh - 2025,04-Dec 10pm,9539.77,,,,
Madhya Pradesh - 2025,04-Dec 11pm,10492.4,,,,
Madhya Pradesh - 2025,05-Dec 12am,10122.09,,,,
Madhya Pradesh - 2025,05-Dec 1am,10705.04,,,,
Madhya Pradesh - 2025,05-Dec 2am,10522.03,,,,
Madhya Pradesh - 2025,05-Dec 3am,11009.49,,,,
Madhya Pradesh - 2025,05-Dec 4am,10966.62,,,,
Madhya Pradesh - 2025,05-Dec 5am,10253.43,,,,
Madhya Pradesh - 2025,05-Dec 6am,9680.32,,,,
Madhya Pradesh - 2025,05-Dec 7am,13103.93,,,,
Madhya Pradesh - 2025,05-Dec 8am,14198.55,,,,
Madhya Pradesh - 2025,05-Dec 9am,15051.95,,,,
Madhya Pradesh - 2025,05-Dec 10am,15489.6,,,,
Madhya Pradesh - 2025,05-Dec 11am,15893.83,,,,
Madhya Pradesh - 2025,05-Dec 12pm,14844.98,,,,
Madhya Pradesh - 2025,05-Dec 1pm,16034.25,,,,
Madhya Pradesh - 2025,05-Dec 2pm,15659.61,,,,
Madhya Pradesh - 2025,05-Dec 3pm,15445.75,,,,
Madhya Pradesh - 2025,05-Dec 4pm,13891.37,,,,
Madhya Pradesh - 2025,05-Dec 5pm,13961.6,,,,
Madhya Pradesh - 2025,05-Dec 6pm,12558.24,,,,
Madhya Pradesh - 2025,05-Dec 7pm,11123.08,,,,
Madhya Pradesh - 2025,05-Dec 8pm,10027.3,,,,
Madhya Pradesh - 2025,05-Dec 9pm,9446.91,,,,
Madhya Pradesh - 2025,05-Dec 10pm,9523.41,,,,
Madhya Pradesh - 2025,05-Dec 11pm,10661.01,,,,
Madhya Pradesh - 2025,06-Dec 12am,10537.41,,,,
Madhya Pradesh - 2025,06-Dec 1am,10650.43,,,,
Madhya Pradesh - 2025,06-Dec 2am,10794.17,,,,
Madhya Pradesh - 2025,06-Dec 3am,11216.33,,,,
Madhya Pradesh - 2025,06-Dec 4am,11086.67,,,,
Madhya Pradesh - 2025,06-Dec 5am,10950.19,,,,
Madhya Pradesh - 2025,06-Dec 6am,9840.54,,,,
Madhya Pradesh - 2025,06-Dec 7am,12890.85,,,,
Madhya Pradesh - 2025,06-Dec 8am,14583.95,,,,
Madhya Pradesh - 2025,06-Dec 9am,15333.96,,,,
Madhya Pradesh - 2025,06-Dec 10am,16080.28,,,,
Madhya Pradesh - 2025,06-Dec 11am,16147.95,,,,
Madhya Pradesh - 2025,06-Dec 12pm,15241.58,,,,
Madhya Pradesh - 2025,06-Dec 1pm,16053.06,,,,
Madhya Pradesh - 2025,06-Dec 2pm,15491.07,,,,
Madhya Pradesh - 2025,06-Dec 3pm,14926.4,,,,
Madhya Pradesh - 2025,06-Dec 4pm,14209.24,,,,
Madhya Pradesh - 2025,06-Dec 5pm,13921.87,,,,
Madhya Pradesh - 2025,06-Dec 6pm,12825.2,,,,
Madhya Pradesh - 2025,06-Dec 7pm,11243.88,,,,
Madhya Pradesh - 2025,06-Dec 8pm,10354.63,,,,
Madhya Pradesh - 2025,06-Dec 9pm,9836.64,,,,
Madhya Pradesh - 2025,06-Dec 10pm,9643.15,,,,
Madhya Pradesh - 2025,06-Dec 11pm,9789.11,,,,
Madhya Pradesh - 2025,07-Dec 12am,9882.53,,,,
Madhya Pradesh - 2025,07-Dec 1am,10423.97,,,,
Madhya Pradesh - 2025,07-Dec 2am,10374.67,,,,
Madhya Pradesh - 2025,07-Dec 3am,10853.16,,,,
Madhya Pradesh - 2025,07-Dec 4am,10578.04,,,,
Madhya Pradesh - 2025,07-Dec 5am,10317.96,,,,
Madhya Pradesh - 2025,07-Dec 6am,9912.98,,,,
Madhya Pradesh - 2025,07-Dec 7am,12038.4,,,,
Madhya Pradesh - 2025,07-Dec 8am,13408.85,,,,
Madhya Pradesh - 2025,07-Dec 9am,15694.17,,,,
Madhya Pradesh - 2025,07-Dec 10am,15729.12,,,,
Madhya Pradesh - 2025,07-Dec 11am,16647.07,,,,
Madhya Pradesh - 2025,07-Dec 12pm,15716.33,,,,
Madhya Pradesh - 2025,07-Dec 1pm,15978.65,,,,
Madhya Pradesh - 2025,07-Dec 2pm,15061.57,,,,
Madhya Pradesh - 2025,07-Dec 3pm,15425.02,,,,
Madhya Pradesh - 2025,07-Dec 4pm,13706.92,,,,
Madhya Pradesh - 2025,07-Dec 5pm,13863.11,,,,
Madhya Pradesh - 2025,07-Dec 6pm,13574.09,,,,
Madhya Pradesh - 2025,07-Dec 7pm,12166.33,,,,
Madhya Pradesh - 2025,07-Dec 8pm,11212.74,,,,
Madhya Pradesh - 2025,07-Dec 9pm,10508.44,,,,
Madhya Pradesh - 2025,07-Dec 10pm,10263.92,,,,
Madhya Pradesh - 2025,07-Dec 11pm,10816.27,,,,
Madhya Pradesh - 2025,08-Dec 12am,10801.7,,,,
Madhya Pradesh - 2025,08-Dec 1am,11011.64,,,,
Madhya Pradesh - 2025,08-Dec 2am,11075.97,,,,
Madhya Pradesh - 2025,08-Dec 3am,11245.75,,,,
Madhya Pradesh - 2025,08-Dec 4am,11279.37,,,,
Madhya Pradesh - 2025,08-Dec 5am,10614.08,,,,
Madhya Pradesh - 2025,08-Dec 6am,10491.36,,,,
Madhya Pradesh - 2025,08-Dec 7am,13177.06,,,,
Madhya Pradesh - 2025,08-Dec 8am,14616.38,,,,
Madhya Pradesh - 2025,08-Dec 9am,15552.51,,,,
Madhya Pradesh - 2025,08-Dec 10am,15966.14,,,,
Madhya Pradesh - 2025,08-Dec 11am,16602.61,,,,
Madhya Pradesh - 2025,08-Dec 12pm,15714.96,,,,
Madhya Pradesh - 2025,08-Dec 1pm,16546.93,,,,
Madhya Pradesh - 2025,08-Dec 2pm,16161.52,,,,
Madhya Pradesh - 2025,08-Dec 3pm,16020.99,,,,
Madhya Pradesh - 2025,08-Dec 4pm,14781.76,,,,
Madhya Pradesh - 2025,08-Dec 5pm,14574.3,,,,
Madhya Pradesh - 2025,08-Dec 6pm,15241.31,,,,
Madhya Pradesh - 2025,08-Dec 7pm,13908.9,,,,
Madhya Pradesh - 2025,08-Dec 8pm,12208.38,,,,
Madhya Pradesh - 2025,08-Dec 9pm,10952.3,,,,
Madhya Pradesh - 2025,08-Dec 10pm,10444.74,,,,
Madhya Pradesh - 2025,08-Dec 11pm,11106.21,,,,
Madhya Pradesh - 2025,09-Dec 12am,10833.45,,,,
Madhya Pradesh - 2025,09-Dec 1am,10901.35,,,,
Madhya Pradesh - 2025,09-Dec 2am,10815.81,,,,
Madhya Pradesh - 2025,09-Dec 3am,11204.58,,,,
Madhya Pradesh - 2025,09-Dec 4am,11169.43,,,,
Madhya Pradesh - 2025,09-Dec 5am,10931.81,,,,
Madhya Pradesh - 2025,09-Dec 6am,11723.63,,,,
Madhya Pradesh - 2025,09-Dec 7am,15704.6,,,,
Madhya Pradesh - 2025,09-Dec 8am,17148.56,,,,
Madhya Pradesh - 2025,09-Dec 9am,17561.63,,,,
Madhya Pradesh - 2025,09-Dec 10am,17941.63,,,,
Madhya Pradesh - 2025,09-Dec 11am,18751.08,,,,
Madhya Pradesh - 2025,09-Dec 12pm,17161.72,,,,
Madhya Pradesh - 2025,09-Dec 1pm,17775.57,,,,
Madhya Pradesh - 2025,09-Dec 2pm,17165.46,,,,
Madhya Pradesh - 2025,09-Dec 3pm,17381.58,,,,
Madhya Pradesh - 2025,09-Dec 4pm,16228.77,,,,
Madhya Pradesh - 2025,09-Dec 5pm,16177.11,,,,
Madhya Pradesh - 2025,09-Dec 6pm,15328.1,,,,
Madhya Pradesh - 2025,09-Dec 7pm,14085.44,,,,
Madhya Pradesh - 2025,09-Dec 8pm,12485.3,,,,
Madhya Pradesh - 2025,09-Dec 9pm,11127.13,,,,
Madhya Pradesh - 2025,09-Dec 10pm,10566.55,,,,
Madhya Pradesh - 2025,09-Dec 11pm,11269.95,,,,
Madhya Pradesh - 2025,10-Dec 12am,10724.4,,,,
Madhya Pradesh - 2025,10-Dec 1am,10953.59,,,,
Madhya Pradesh - 2025,10-Dec 2am,10852.46,,,,
Madhya Pradesh - 2025,10-Dec 3am,11298.02,,,,
Madhya Pradesh - 2025,10-Dec 4am,11304.27,,,,
Madhya Pradesh - 2025,10-Dec 5am,11099.36,,,,
Madhya Pradesh - 2025,10-Dec 6am,11945.31,,,,
Madhya Pradesh - 2025,10-Dec 7am,15915.95,,,,
Madhya Pradesh - 2025,10-Dec 8am,17282.65,,,,
Madhya Pradesh - 2025,10-Dec 9am,17627.01,,,,
Madhya Pradesh - 2025,10-Dec 10am,17880.23,,,,
Madhya Pradesh - 2025,10-Dec 11am,18561.58,,,,
Madhya Pradesh - 2025,10-Dec 12pm,17134.65,,,,
Madhya Pradesh - 2025,10-Dec 1pm,17633.96,,,,
Madhya Pradesh - 2025,10-Dec 2pm,16969.09,,,,
Madhya Pradesh - 2025,10-Dec 3pm,17357.59,,,,
Madhya Pradesh - 2025,10-Dec 4pm,16054.37,,,,
Madhya Pradesh - 2025,10-Dec 5pm,15990.35,,,,
Madhya Pradesh - 2025,10-Dec 6pm,15280.6,,,,
Madhya Pradesh - 2025,10-Dec 7pm,14069.02,,,,
Madhya Pradesh - 2025,10-Dec 8pm,12493.16,,,,
Madhya Pradesh - 2025,10-Dec 9pm,11192.77,,,,
Madhya Pradesh - 2025,10-Dec 10pm,10636.62,,,,
Madhya Pradesh - 2025,10-Dec 11pm,11422.83,,,,
Madhya Pradesh - 2025,11-Dec 12am,10936.73,,,,
Madhya Pradesh - 2025,11-Dec 1am,11058.62,,,,
Madhya Pradesh - 2025,11-Dec 2am,10914.57,,,,
Madhya Pradesh - 2025,11-Dec 3am,11405.72,,,,
Madhya Pradesh - 2025,11-Dec 4am,11359.82,,,,
Madhya Pradesh - 2025,11-Dec 5am,11171.5,,,,
Madhya Pradesh - 2025,11-Dec 6am,12018.11,,,,
Madhya Pradesh - 2025,11-Dec 7am,15976.25,,,,
Madhya Pradesh - 2025,11-Dec 8am,17342.48,,,,
Madhya Pradesh - 2025,11-Dec 9am,17769.21,,,,
Madhya Pradesh - 2025,11-Dec 10am,17993.45,,,,
Madhya Pradesh - 2025,11-Dec 11am,18661.44,,,,
Madhya Pradesh - 2025,11-Dec 12pm,17210.26,,,,
Madhya Pradesh - 2025,11-Dec 1pm,17778.26,,,,
Madhya Pradesh - 2025,11-Dec 2pm,17321.61,,,,
Madhya Pradesh - 2025,11-Dec 3pm,17453.03,,,,
Madhya Pradesh - 2025,11-Dec 4pm,16415.71,,,,
Madhya Pradesh - 2025,11-Dec 5pm,16068.37,,,,
Madhya Pradesh - 2025,11-Dec 6pm,15457.97,,,,
Madhya Pradesh - 2025,11-Dec 7pm,14199.04,,,,
Madhya Pradesh - 2025,11-Dec 8pm,12666.44,,,,
Madhya Pradesh - 2025,11-Dec 9pm,11193.43,,,,
Madhya Pradesh - 2025,11-Dec 10pm,10661.9,,,,
Madhya Pradesh - 2025,11-Dec 11pm,11394.53,,,,
Madhya Pradesh - 2025,12-Dec 12am,10999.22,,,,
Madhya Pradesh - 2025,12-Dec 1am,11143.47,,,,
Madhya Pradesh - 2025,12-Dec 2am,11082.79,,,,
Madhya Pradesh - 2025,12-Dec 3am,11451.8,,,,
Madhya Pradesh - 2025,12-Dec 4am,11443.57,,,,
Madhya Pradesh - 2025,12-Dec 5am,11179.8,,,,
Madhya Pradesh - 2025,12-Dec 6am,12119.45,,,,
Madhya Pradesh - 2025,12-Dec 7am,16117.39,,,,
Madhya Pradesh - 2025,12-Dec 8am,17314.14,,,,
Madhya Pradesh - 2025,12-Dec 9am,17916.74,,,,
Madhya Pradesh - 2025,12-Dec 10am,18247.65,,,,
Madhya Pradesh - 2025,12-Dec 11am,18850.88,,,,
Madhya Pradesh - 2025,12-Dec 12pm,17502.13,,,,
Madhya Pradesh - 2025,12-Dec 1pm,17988.79,,,,
Madhya Pradesh - 2025,12-Dec 2pm,17248.75,,,,
Madhya Pradesh - 2025,12-Dec 3pm,17247.95,,,,
Madhya Pradesh - 2025,12-Dec 4pm,16246.32,,,,
Madhya Pradesh - 2025,12-Dec 5pm,16281.67,,,,
Madhya Pradesh - 2025,12-Dec 6pm,15379.91,,,,
Madhya Pradesh - 2025,12-Dec 7pm,14199.58,,,,
Madhya Pradesh - 2025,12-Dec 8pm,12394.39,,,,
Madhya Pradesh - 2025,12-Dec 9pm,11221.37,,,,
Madhya Pradesh - 2025,12-Dec 10pm,10704.58,,,,
Madhya Pradesh - 2025,12-Dec 11pm,11400.07,,,,
Madhya Pradesh - 2025,13-Dec 12am,10965.41,,,,
Madhya Pradesh - 2025,13-Dec 1am,11144.71,,,,
Madhya Pradesh - 2025,13-Dec 2am,11010.2,,,,
Madhya Pradesh - 2025,13-Dec 3am,11372.79,,,,
Madhya Pradesh - 2025,13-Dec 4am,11374.37,,,,
Madhya Pradesh - 2025,13-Dec 5am,11172.5,,,,
Madhya Pradesh - 2025,13-Dec 6am,11976.75,,,,
Madhya Pradesh - 2025,13-Dec 7am,15554.13,,,,
Madhya Pradesh - 2025,13-Dec 8am,17314.62,,,,
Madhya Pradesh - 2025,13-Dec 9am,17858.09,,,,
Madhya Pradesh - 2025,13-Dec 10am,18229.85,,,,
Madhya Pradesh - 2025,13-Dec 11am,18706.95,,,,
Madhya Pradesh - 2025,13-Dec 12pm,17627.1,,,,
Madhya Pradesh - 2025,13-Dec 1pm,17895.29,,,,
Madhya Pradesh - 2025,13-Dec 2pm,17475.5,,,,
Madhya Pradesh - 2025,13-Dec 3pm,17461.17,,,,
Madhya Pradesh - 2025,13-Dec 4pm,16281.43,,,,
Madhya Pradesh - 2025,13-Dec 5pm,16413.75,,,,
Madhya Pradesh - 2025,13-Dec 6pm,15441.1,,,,
Madhya Pradesh - 2025,13-Dec 7pm,14420.96,,,,
Madhya Pradesh - 2025,13-Dec 8pm,13243.24,,,,
Madhya Pradesh - 2025,13-Dec 9pm,11402.65,,,,
Madhya Pradesh - 2025,13-Dec 10pm,10775.02,,,,
Madhya Pradesh - 2025,13-Dec 11pm,11626.17,,,,
Madhya Pradesh - 2025,14-Dec 12am,11286.25,,,,
Madhya Pradesh - 2025,14-Dec 1am,10952.79,,,,
Madhya Pradesh - 2025,14-Dec 2am,11143.34,,,,
Madhya Pradesh - 2025,14-Dec 3am,11503.11,,,,
Madhya Pradesh - 2025,14-Dec 4am,11517.54,,,,
Madhya Pradesh - 2025,14-Dec 5am,11175.3,,,,
Madhya Pradesh - 2025,14-Dec 6am,11724.17,,,,
Madhya Pradesh - 2025,14-Dec 7am,15185.38,,,,
Madhya Pradesh - 2025,14-Dec 8am,16812.54,,,,
Madhya Pradesh - 2025,14-Dec 9am,17638.38,,,,
Madhya Pradesh - 2025,14-Dec 10am,18119.75,,,,
Madhya Pradesh - 2025,14-Dec 11am,18045.09,,,,
Madhya Pradesh - 2025,14-Dec 12pm,17367.96,,,,
Madhya Pradesh - 2025,14-Dec 1pm,17846.38,,,,
Madhya Pradesh - 2025,14-Dec 2pm,17054.95,,,,
Madhya Pradesh - 2025,14-Dec 3pm,17149.87,,,,
Madhya Pradesh - 2025,14-Dec 4pm,16280.99,,,,
Madhya Pradesh - 2025,14-Dec 5pm,16021.81,,,,
Madhya Pradesh - 2025,14-Dec 6pm,14904.71,,,,
Madhya Pradesh - 2025,14-Dec 7pm,14053.78,,,,
Madhya Pradesh - 2025,14-Dec 8pm,12698.52,,,,
Madhya Pradesh - 2025,14-Dec 9pm,11538.78,,,,
Madhya Pradesh - 2025,14-Dec 10pm,10831.45,,,,
Madhya Pradesh - 2025,14-Dec 11pm,11140.79,,,,
Madhya Pradesh - 2025,15-Dec 12am,10828.64,,,,
Madhya Pradesh - 2025,15-Dec 1am,11090.05,,,,
Madhya Pradesh - 2025,15-Dec 2am,10849.06,,,,
Madhya Pradesh - 2025,15-Dec 3am,11220.51,,,,
Madhya Pradesh - 2025,15-Dec 4am,11084.51,,,,
Madhya Pradesh - 2025,15-Dec 5am,10936.72,,,,
Madhya Pradesh - 2025,15-Dec 6am,11203.74,,,,
Madhya Pradesh - 2025,15-Dec 7am,14722.92,,,,
Madhya Pradesh - 2025,15-Dec 8am,16746.26,,,,
Madhya Pradesh - 2025,15-Dec 9am,17646.87,,,,
Madhya Pradesh - 2025,15-Dec 10am,17733.46,,,,
Madhya Pradesh - 2025,15-Dec 11am,18819.56,,,,
Madhya Pradesh - 2025,15-Dec 12pm,17669.15,,,,
Madhya Pradesh - 2025,15-Dec 1pm,17960.24,,,,
Madhya Pradesh - 2025,15-Dec 2pm,17255.26,,,,
Madhya Pradesh - 2025,15-Dec 3pm,17425.84,,,,
Madhya Pradesh - 2025,15-Dec 4pm,16315.22,,,,
Madhya Pradesh - 2025,15-Dec 5pm,16426.91,,,,
Madhya Pradesh - 2025,15-Dec 6pm,15381.4,,,,
Madhya Pradesh - 2025,15-Dec 7pm,14199.41,,,,
Madhya Pradesh - 2025,15-Dec 8pm,12549.35,,,,
Madhya Pradesh - 2025,15-Dec 9pm,11309.68,,,,
Madhya Pradesh - 2025,15-Dec 10pm,10632.6,,,,
Madhya Pradesh - 2025,15-Dec 11pm,11321.12,,,,
Madhya Pradesh - 2025,16-Dec 12am,10541.27,,,,
Madhya Pradesh - 2025,16-Dec 1am,10802.24,,,,
Madhya Pradesh - 2025,16-Dec 2am,10720.75,,,,
Madhya Pradesh - 2025,16-Dec 3am,11152.2,,,,
Madhya Pradesh - 2025,16-Dec 4am,11147.98,,,,
Madhya Pradesh - 2025,16-Dec 5am,10742.77,,,,
Madhya Pradesh - 2025,16-Dec 6am,11509.2,,,,
Madhya Pradesh - 2025,16-Dec 7am,15373.72,,,,
Madhya Pradesh - 2025,16-Dec 8am,16836.43,,,,
Madhya Pradesh - 2025,16-Dec 9am,17484.49,,,,
Madhya Pradesh - 2025,16-Dec 10am,17775.15,,,,
Madhya Pradesh - 2025,16-Dec 11am,18518.78,,,,
Madhya Pradesh - 2025,16-Dec 12pm,17364.04,,,,
Madhya Pradesh - 2025,16-Dec 1pm,17816,,,,
Madhya Pradesh - 2025,16-Dec 2pm,17256.01,,,,
Madhya Pradesh - 2025,16-Dec 3pm,17120.41,,,,
Madhya Pradesh - 2025,16-Dec 4pm,16425.02,,,,
Madhya Pradesh - 2025,16-Dec 5pm,16536.74,,,,
Madhya Pradesh - 2025,16-Dec 6pm,15539.94,,,,
Madhya Pradesh - 2025,16-Dec 7pm,14431.67,,,,
Madhya Pradesh - 2025,16-Dec 8pm,13224.72,,,,
Madhya Pradesh - 2025,16-Dec 9pm,11227.93,,,,
Madhya Pradesh - 2025,16-Dec 10pm,10650.21,,,,
Madhya Pradesh - 2025,16-Dec 11pm,11301.59,,,,
Madhya Pradesh - 2025,17-Dec 12am,10759.34,,,,
Madhya Pradesh - 2025,17-Dec 1am,11103.21,,,,
Madhya Pradesh - 2025,17-Dec 2am,10747.49,,,,
Madhya Pradesh - 2025,17-Dec 3am,11224.52,,,,
Madhya Pradesh - 2025,17-Dec 4am,11249.81,,,,
Madhya Pradesh - 2025,17-Dec 5am,11053,,,,
Madhya Pradesh - 2025,17-Dec 6am,11913.14,,,,
Madhya Pradesh - 2025,17-Dec 7am,15539.49,,,,
Madhya Pradesh - 2025,17-Dec 8am,17204.92,,,,
Madhya Pradesh - 2025,17-Dec 9am,17687.07,,,,
Madhya Pradesh - 2025,17-Dec 10am,17896.89,,,,
Madhya Pradesh - 2025,17-Dec 11am,18502.22,,,,
Madhya Pradesh - 2025,17-Dec 12pm,17333.34,,,,
Madhya Pradesh - 2025,17-Dec 1pm,17856.34,,,,
Madhya Pradesh - 2025,17-Dec 2pm,17229.96,,,,
Madhya Pradesh - 2025,17-Dec 3pm,17534.05,,,,
Madhya Pradesh - 2025,17-Dec 4pm,16560.6,,,,
Madhya Pradesh - 2025,17-Dec 5pm,16527.02,,,,
Madhya Pradesh - 2025,17-Dec 6pm,15765.72,,,,
Madhya Pradesh - 2025,17-Dec 7pm,14643.04,,,,
Madhya Pradesh - 2025,17-Dec 8pm,13025.41,,,,
Madhya Pradesh - 2025,17-Dec 9pm,11706.96,,,,
Madhya Pradesh - 2025,17-Dec 10pm,10781.8,,,,
Madhya Pradesh - 2025,17-Dec 11pm,11489.22,,,,
Madhya Pradesh - 2025,18-Dec 12am,10854.03,,,,
Madhya Pradesh - 2025,18-Dec 1am,11001.54,,,,
Madhya Pradesh - 2025,18-Dec 2am,10979.74,,,,
Madhya Pradesh - 2025,18-Dec 3am,11282.34,,,,
Madhya Pradesh - 2025,18-Dec 4am,11263.24,,,,
Madhya Pradesh - 2025,18-Dec 5am,11020.55,,,,
Madhya Pradesh - 2025,18-Dec 6am,11916.91,,,,
Madhya Pradesh - 2025,18-Dec 7am,15665.12,,,,
Madhya Pradesh - 2025,18-Dec 8am,17187.89,,,,
Madhya Pradesh - 2025,18-Dec 9am,17869.22,,,,
Madhya Pradesh - 2025,18-Dec 10am,18092.73,,,,
Madhya Pradesh - 2025,18-Dec 11am,18712.22,,,,
Madhya Pradesh - 2025,18-Dec 12pm,17401.96,,,,
Madhya Pradesh - 2025,18-Dec 1pm,17825.52,,,,
Madhya Pradesh - 2025,18-Dec 2pm,17239.4,,,,
Madhya Pradesh - 2025,18-Dec 3pm,17311.9,,,,
Madhya Pradesh - 2025,18-Dec 4pm,16435.66,,,,
Madhya Pradesh - 2025,18-Dec 5pm,16339.71,,,,
Madhya Pradesh - 2025,18-Dec 6pm,14821.02,,,,
Madhya Pradesh - 2025,18-Dec 7pm,13647.26,,,,
Madhya Pradesh - 2025,18-Dec 8pm,12411.51,,,,
Madhya Pradesh - 2025,18-Dec 9pm,11391.43,,,,
Madhya Pradesh - 2025,18-Dec 10pm,10807.2,,,,
Madhya Pradesh - 2025,18-Dec 11pm,11257.64,,,,
Madhya Pradesh - 2025,19-Dec 12am,10886.59,,,,
Madhya Pradesh - 2025,19-Dec 1am,10990.74,,,,
Madhya Pradesh - 2025,19-Dec 2am,10931.67,,,,
Madhya Pradesh - 2025,19-Dec 3am,11376.15,,,,
Madhya Pradesh - 2025,19-Dec 4am,11362.83,,,,
Madhya Pradesh - 2025,19-Dec 5am,11072.84,,,,
Madhya Pradesh - 2025,19-Dec 6am,11981.57,,,,
Madhya Pradesh - 2025,19-Dec 7am,15749.29,,,,
Madhya Pradesh - 2025,19-Dec 8am,17119.24,,,,
Madhya Pradesh - 2025,19-Dec 9am,18131.05,,,,
Madhya Pradesh - 2025,19-Dec 10am,18398.49,,,,
Madhya Pradesh - 2025,19-Dec 11am,18771.24,,,,
Madhya Pradesh - 2025,19-Dec 12pm,17582.57,,,,
Madhya Pradesh - 2025,19-Dec 1pm,18249.52,,,,
Madhya Pradesh - 2025,19-Dec 2pm,17648.85,,,,
Madhya Pradesh - 2025,19-Dec 3pm,17710.28,,,,
Madhya Pradesh - 2025,19-Dec 4pm,16382.68,,,,
Madhya Pradesh - 2025,19-Dec 5pm,16394.5,,,,
Madhya Pradesh - 2025,19-Dec 6pm,15058.02,,,,
Madhya Pradesh - 2025,19-Dec 7pm,14380.71,,,,
Madhya Pradesh - 2025,19-Dec 8pm,12717.62,,,,
Madhya Pradesh - 2025,19-Dec 9pm,11389.6,,,,
Madhya Pradesh - 2025,19-Dec 10pm,10643.35,,,,
Madhya Pradesh - 2025,19-Dec 11pm,11368.93,,,,
Madhya Pradesh - 2025,20-Dec 12am,10678.51,,,,
Madhya Pradesh - 2025,20-Dec 1am,10894.1,,,,
Madhya Pradesh - 2025,20-Dec 2am,10699.61,,,,
Madhya Pradesh - 2025,20-Dec 3am,11143.18,,,,
Madhya Pradesh - 2025,20-Dec 4am,11157.43,,,,
Madhya Pradesh - 2025,20-Dec 5am,10928.75,,,,
Madhya Pradesh - 2025,20-Dec 6am,11725.58,,,,
Madhya Pradesh - 2025,20-Dec 7am,15343.19,,,,
Madhya Pradesh - 2025,20-Dec 8am,16848.63,,,,
Madhya Pradesh - 2025,20-Dec 9am,17463.06,,,,
Madhya Pradesh - 2025,20-Dec 10am,17970.47,,,,
Madhya Pradesh - 2025,20-Dec 11am,18587.62,,,,
Madhya Pradesh - 2025,20-Dec 12pm,17272.55,,,,
Madhya Pradesh - 2025,20-Dec 1pm,17857.68,,,,
Madhya Pradesh - 2025,20-Dec 2pm,17586.47,,,,
Madhya Pradesh - 2025,20-Dec 3pm,17819.48,,,,
Madhya Pradesh - 2025,20-Dec 4pm,16818.03,,,,
Madhya Pradesh - 2025,20-Dec 5pm,16896.49,,,,
Madhya Pradesh - 2025,20-Dec 6pm,15680,,,,
Madhya Pradesh - 2025,20-Dec 7pm,14558.93,,,,
Madhya Pradesh - 2025,20-Dec 8pm,12856.74,,,,
Madhya Pradesh - 2025,20-Dec 9pm,11593.85,,,,
Madhya Pradesh - 2025,20-Dec 10pm,10845.56,,,,
Madhya Pradesh - 2025,20-Dec 11pm,11527.86,,,,
Madhya Pradesh - 2025,21-Dec 12am,11042.68,,,,
Madhya Pradesh - 2025,21-Dec 1am,11124.51,,,,
Madhya Pradesh - 2025,21-Dec 2am,10907.35,,,,
Madhya Pradesh - 2025,21-Dec 3am,11330.59,,,,
Madhya Pradesh - 2025,21-Dec 4am,11369.56,,,,
Madhya Pradesh - 2025,21-Dec 5am,11146.14,,,,
Madhya Pradesh - 2025,21-Dec 6am,11786.99,,,,
Madhya Pradesh - 2025,21-Dec 7am,15318.9,,,,
Madhya Pradesh - 2025,21-Dec 8am,16952.68,,,,
Madhya Pradesh - 2025,21-Dec 9am,17828.59,,,,
Madhya Pradesh - 2025,21-Dec 10am,18321.97,,,,
Madhya Pradesh - 2025,21-Dec 11am,19122.22,,,,
Madhya Pradesh - 2025,21-Dec 12pm,17490.39,,,,
Madhya Pradesh - 2025,21-Dec 1pm,18103.27,,,,
Madhya Pradesh - 2025,21-Dec 2pm,17627.4,,,,
Madhya Pradesh - 2025,21-Dec 3pm,17585.25,,,,
Madhya Pradesh - 2025,21-Dec 4pm,16347.23,,,,
Madhya Pradesh - 2025,21-Dec 5pm,16760.73,,,,
Madhya Pradesh - 2025,21-Dec 6pm,15531.66,,,,
Madhya Pradesh - 2025,21-Dec 7pm,14023.03,,,,
Madhya Pradesh - 2025,21-Dec 8pm,12376.45,,,,
Madhya Pradesh - 2025,21-Dec 9pm,11205.18,,,,
Madhya Pradesh - 2025,21-Dec 10pm,10308.37,,,,
Madhya Pradesh - 2025,21-Dec 11pm,11098.39,,,,
Madhya Pradesh - 2025,22-Dec 12am,10728.33,,,,
Madhya Pradesh - 2025,22-Dec 1am,10808.15,,,,
Madhya Pradesh - 2025,22-Dec 2am,10678.2,,,,
Madhya Pradesh - 2025,22-Dec 3am,11060.06,,,,
Madhya Pradesh - 2025,22-Dec 4am,10777.52,,,,
Madhya Pradesh - 2025,22-Dec 5am,10332.55,,,,
Madhya Pradesh - 2025,22-Dec 6am,11730.43,,,,
Madhya Pradesh - 2025,22-Dec 7am,15577.9,,,,
Madhya Pradesh - 2025,22-Dec 8am,16524.78,,,,
Madhya Pradesh - 2025,22-Dec 9am,17864.01,,,,
Madhya Pradesh - 2025,22-Dec 10am,18430.84,,,,
Madhya Pradesh - 2025,22-Dec 11am,19060.92,,,,
Madhya Pradesh - 2025,22-Dec 12pm,17767.5,,,,
Madhya Pradesh - 2025,22-Dec 1pm,18236.15,,,,
Madhya Pradesh - 2025,22-Dec 2pm,17832.34,,,,
